,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
11262,ESP-La Liga,Atlético Madrid,83,85,82,82,€68.6M,30,FIFA 21,"Mar 6, 2021"
11263,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Mar 6, 2021"
11264,ESP-La Liga,Villarreal,80,81,80,79,€32.9M,33,FIFA 21,"Mar 6, 2021"
11265,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Mar 6, 2021"
11266,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Mar 6, 2021"
11267,ESP-La Liga,Real Betis,78,78,79,77,€16.1M,33,FIFA 21,"Mar 6, 2021"
11268,ESP-La Liga,Getafe,77,77,78,77,€8.3M,31,FIFA 21,"Mar 6, 2021"
11269,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Mar 6, 2021"
11270,ESP-La Liga,Granada,77,77,78,77,€7.6M,33,FIFA 21,"Mar 6, 2021"
11271,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Mar 6, 2021"
11272,ESP-La Liga,Real Valladolid,76,76,75,74,€3.1M,33,FIFA 21,"Mar 6, 2021"
11273,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Mar 6, 2021"
11274,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Mar 6, 2021"
11275,ESP-La Liga,Osasuna,76,76,76,75,€4.8M,31,FIFA 21,"Mar 6, 2021"
11276,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Mar 6, 2021"
11277,ESP-La Liga,Elche,73,72,73,72,€1.7M,32,FIFA 21,"Mar 6, 2021"
11278,ESP-La Liga,Huesca,73,72,73,74,€2.1M,33,FIFA 21,"Mar 6, 2021"
11279,ESP-La Liga,Cádiz,72,74,72,71,€2M,33,FIFA 21,"Mar 6, 2021"
11280,ESP-La Liga,Real Madrid,85,84,86,83,€188.5M,33,FIFA 21,"Mar 10, 2021"
11281,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Mar 10, 2021"
11282,ESP-La Liga,Atlético Madrid,83,85,82,82,€68.6M,30,FIFA 21,"Mar 10, 2021"
11283,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Mar 10, 2021"
11284,ESP-La Liga,Villarreal,80,81,80,79,€32.9M,33,FIFA 21,"Mar 10, 2021"
11285,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Mar 10, 2021"
11286,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Mar 10, 2021"
11287,ESP-La Liga,Real Betis,78,78,79,77,€16.1M,33,FIFA 21,"Mar 10, 2021"
11288,ESP-La Liga,Getafe,77,77,78,77,€8.3M,31,FIFA 21,"Mar 10, 2021"
11289,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Mar 10, 2021"
11290,ESP-La Liga,Granada,77,77,78,77,€7.6M,33,FIFA 21,"Mar 10, 2021"
11291,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Mar 10, 2021"
11292,ESP-La Liga,Real Valladolid,76,76,75,74,€3.1M,33,FIFA 21,"Mar 10, 2021"
11293,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Mar 10, 2021"
11294,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Mar 10, 2021"
11295,ESP-La Liga,Osasuna,76,76,76,75,€4.8M,31,FIFA 21,"Mar 10, 2021"
11296,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Mar 10, 2021"
11297,ESP-La Liga,Elche,73,72,73,72,€1.7M,32,FIFA 21,"Mar 10, 2021"
11298,ESP-La Liga,Huesca,73,72,73,74,€2.1M,33,FIFA 21,"Mar 10, 2021"
11299,ESP-La Liga,Cádiz,72,74,72,71,€2M,33,FIFA 21,"Mar 10, 2021"
11300,ESP-La Liga,Real Madrid,85,84,86,85,€188.5M,33,FIFA 21,"Mar 12, 2021"
11301,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Mar 12, 2021"
11302,ESP-La Liga,Atlético Madrid,83,85,82,82,€68.6M,30,FIFA 21,"Mar 12, 2021"
11303,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Mar 12, 2021"
11304,ESP-La Liga,Villarreal,80,81,80,79,€32.9M,33,FIFA 21,"Mar 12, 2021"
11305,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Mar 12, 2021"
11306,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Mar 12, 2021"
11307,ESP-La Liga,Real Betis,78,78,79,77,€16.1M,33,FIFA 21,"Mar 12, 2021"
11308,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"Mar 12, 2021"
11309,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Mar 12, 2021"
11310,ESP-La Liga,Granada,77,77,78,77,€7.6M,33,FIFA 21,"Mar 12, 2021"
11311,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Mar 12, 2021"
11312,ESP-La Liga,Real Valladolid,76,76,76,74,€3.1M,33,FIFA 21,"Mar 12, 2021"
11313,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Mar 12, 2021"
11314,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Mar 12, 2021"
11315,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Mar 12, 2021"
11316,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Mar 12, 2021"
11317,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Mar 12, 2021"
11318,ESP-La Liga,Huesca,73,72,73,74,€2.1M,33,FIFA 21,"Mar 12, 2021"
11319,ESP-La Liga,Cádiz,72,74,72,71,€2M,33,FIFA 21,"Mar 12, 2021"
11320,ESP-La Liga,Real Madrid,85,84,86,85,€188.5M,33,FIFA 21,"Mar 19, 2021"
11321,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Mar 19, 2021"
11322,ESP-La Liga,Atlético Madrid,83,85,82,82,€68.6M,30,FIFA 21,"Mar 19, 2021"
11323,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Mar 19, 2021"
11324,ESP-La Liga,Villarreal,80,81,80,79,€32.9M,33,FIFA 21,"Mar 19, 2021"
11325,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Mar 19, 2021"
11326,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Mar 19, 2021"
11327,ESP-La Liga,Real Betis,78,78,79,77,€16.1M,33,FIFA 21,"Mar 19, 2021"
11328,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"Mar 19, 2021"
11329,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Mar 19, 2021"
11330,ESP-La Liga,Granada,77,77,78,77,€7.6M,33,FIFA 21,"Mar 19, 2021"
11331,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Mar 19, 2021"
11332,ESP-La Liga,Real Valladolid,76,76,76,74,€3.1M,33,FIFA 21,"Mar 19, 2021"
11333,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Mar 19, 2021"
11334,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Mar 19, 2021"
11335,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Mar 19, 2021"
11336,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Mar 19, 2021"
11337,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Mar 19, 2021"
11338,ESP-La Liga,Huesca,73,72,73,74,€2.1M,33,FIFA 21,"Mar 19, 2021"
11339,ESP-La Liga,Cádiz,72,74,72,72,€2M,33,FIFA 21,"Mar 19, 2021"
11340,ESP-La Liga,Real Madrid,85,84,86,85,€188.5M,33,FIFA 21,"Mar 26, 2021"
11341,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Mar 26, 2021"
11342,ESP-La Liga,Atlético Madrid,83,85,82,83,€68.6M,30,FIFA 21,"Mar 26, 2021"
11343,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Mar 26, 2021"
11344,ESP-La Liga,Villarreal,80,81,80,79,€32.9M,33,FIFA 21,"Mar 26, 2021"
11345,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Mar 26, 2021"
11346,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Mar 26, 2021"
11347,ESP-La Liga,Real Betis,78,78,79,77,€16.1M,33,FIFA 21,"Mar 26, 2021"
11348,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"Mar 26, 2021"
11349,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Mar 26, 2021"
11350,ESP-La Liga,Granada,77,77,78,77,€7.6M,33,FIFA 21,"Mar 26, 2021"
11351,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Mar 26, 2021"
11352,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Mar 26, 2021"
11353,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Mar 26, 2021"
11354,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Mar 26, 2021"
11355,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Mar 26, 2021"
11356,ESP-La Liga,Real Valladolid,75,76,76,75,€3.1M,33,FIFA 21,"Mar 26, 2021"
11357,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Mar 26, 2021"
11358,ESP-La Liga,Huesca,73,72,73,74,€2.1M,33,FIFA 21,"Mar 26, 2021"
11359,ESP-La Liga,Cádiz,72,74,72,72,€2M,33,FIFA 21,"Mar 26, 2021"
11360,ESP-La Liga,Real Madrid,85,84,86,85,€188.5M,33,FIFA 21,"Mar 30, 2021"
11361,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Mar 30, 2021"
11362,ESP-La Liga,Atlético Madrid,83,85,82,83,€68.6M,30,FIFA 21,"Mar 30, 2021"
11363,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Mar 30, 2021"
11364,ESP-La Liga,Villarreal,80,81,80,79,€32.9M,33,FIFA 21,"Mar 30, 2021"
11365,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Mar 30, 2021"
11366,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Mar 30, 2021"
11367,ESP-La Liga,Real Betis,78,78,79,77,€16.1M,33,FIFA 21,"Mar 30, 2021"
11368,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"Mar 30, 2021"
11369,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Mar 30, 2021"
11370,ESP-La Liga,Granada,77,77,78,77,€7.6M,33,FIFA 21,"Mar 30, 2021"
11371,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Mar 30, 2021"
11372,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Mar 30, 2021"
11373,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Mar 30, 2021"
11374,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Mar 30, 2021"
11375,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Mar 30, 2021"
11376,ESP-La Liga,Real Valladolid,75,76,76,75,€3.1M,33,FIFA 21,"Mar 30, 2021"
11377,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Mar 30, 2021"
11378,ESP-La Liga,Huesca,73,72,73,74,€2.1M,33,FIFA 21,"Mar 30, 2021"
11379,ESP-La Liga,Cádiz,72,74,72,72,€2M,33,FIFA 21,"Mar 30, 2021"
11380,ESP-La Liga,Real Madrid,85,84,86,85,€188.5M,33,FIFA 21,"Apr 12, 2021"
11381,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Apr 12, 2021"
11382,ESP-La Liga,Atlético Madrid,83,85,82,83,€68.6M,30,FIFA 21,"Apr 12, 2021"
11383,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Apr 12, 2021"
11384,ESP-La Liga,Villarreal,80,81,80,79,€32.9M,33,FIFA 21,"Apr 12, 2021"
11385,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Apr 12, 2021"
11386,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Apr 12, 2021"
11387,ESP-La Liga,Real Betis,78,79,79,77,€16.1M,33,FIFA 21,"Apr 12, 2021"
11388,ESP-La Liga,Granada,78,77,78,77,€7.6M,33,FIFA 21,"Apr 12, 2021"
11389,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"Apr 12, 2021"
11390,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Apr 12, 2021"
11391,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Apr 12, 2021"
11392,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Apr 12, 2021"
11393,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Apr 12, 2021"
11394,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Apr 12, 2021"
11395,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Apr 12, 2021"
11396,ESP-La Liga,Real Valladolid,75,76,76,75,€3.1M,33,FIFA 21,"Apr 12, 2021"
11397,ESP-La Liga,Cádiz,73,75,73,72,€2M,33,FIFA 21,"Apr 12, 2021"
11398,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Apr 12, 2021"
11399,ESP-La Liga,Huesca,73,72,72,74,€2.1M,33,FIFA 21,"Apr 12, 2021"
11400,ESP-La Liga,Real Madrid,85,84,86,85,€188.5M,33,FIFA 21,"Apr 13, 2021"
11401,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Apr 13, 2021"
11402,ESP-La Liga,Atlético Madrid,83,85,82,83,€68.6M,30,FIFA 21,"Apr 13, 2021"
11403,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Apr 13, 2021"
11404,ESP-La Liga,Villarreal,80,82,79,79,€32.9M,33,FIFA 21,"Apr 13, 2021"
11405,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Apr 13, 2021"
11406,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Apr 13, 2021"
11407,ESP-La Liga,Real Betis,78,79,79,77,€16.1M,33,FIFA 21,"Apr 13, 2021"
11408,ESP-La Liga,Granada,78,77,78,77,€7.6M,33,FIFA 21,"Apr 13, 2021"
11409,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"Apr 13, 2021"
11410,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Apr 13, 2021"
11411,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Apr 13, 2021"
11412,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Apr 13, 2021"
11413,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Apr 13, 2021"
11414,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Apr 13, 2021"
11415,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Apr 13, 2021"
11416,ESP-La Liga,Real Valladolid,75,76,76,75,€3.1M,33,FIFA 21,"Apr 13, 2021"
11417,ESP-La Liga,Cádiz,73,75,73,72,€2M,33,FIFA 21,"Apr 13, 2021"
11418,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Apr 13, 2021"
11419,ESP-La Liga,Huesca,73,72,72,74,€2.1M,33,FIFA 21,"Apr 13, 2021"
11420,ESP-La Liga,Real Madrid,85,84,86,85,€188.5M,33,FIFA 21,"Apr 16, 2021"
11421,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Apr 16, 2021"
11422,ESP-La Liga,Atlético Madrid,83,85,82,83,€68.6M,30,FIFA 21,"Apr 16, 2021"
11423,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Apr 16, 2021"
11424,ESP-La Liga,Villarreal,80,82,79,79,€32.9M,33,FIFA 21,"Apr 16, 2021"
11425,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Apr 16, 2021"
11426,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Apr 16, 2021"
11427,ESP-La Liga,Real Betis,78,79,79,77,€16.1M,33,FIFA 21,"Apr 16, 2021"
11428,ESP-La Liga,Granada,78,77,78,77,€7.6M,33,FIFA 21,"Apr 16, 2021"
11429,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"Apr 16, 2021"
11430,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Apr 16, 2021"
11431,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Apr 16, 2021"
11432,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Apr 16, 2021"
11433,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Apr 16, 2021"
11434,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Apr 16, 2021"
11435,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Apr 16, 2021"
11436,ESP-La Liga,Real Valladolid,75,76,76,75,€3.1M,33,FIFA 21,"Apr 16, 2021"
11437,ESP-La Liga,Cádiz,73,75,73,72,€2M,33,FIFA 21,"Apr 16, 2021"
11438,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Apr 16, 2021"
11439,ESP-La Liga,Huesca,73,72,72,74,€2.1M,33,FIFA 21,"Apr 16, 2021"
11440,ESP-La Liga,Real Madrid,85,84,86,85,€188.5M,33,FIFA 21,"Apr 20, 2021"
11441,ESP-La Liga,FC Barcelona,84,87,83,82,€180.5M,33,FIFA 21,"Apr 20, 2021"
11442,ESP-La Liga,Atlético Madrid,83,85,82,83,€68.6M,30,FIFA 21,"Apr 20, 2021"
11443,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Apr 20, 2021"
11444,ESP-La Liga,Villarreal,80,82,79,79,€32.9M,33,FIFA 21,"Apr 20, 2021"
11445,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Apr 20, 2021"
11446,ESP-La Liga,Real Sociedad,79,81,80,77,€15.8M,33,FIFA 21,"Apr 20, 2021"
11447,ESP-La Liga,Real Betis,78,79,79,77,€16.1M,33,FIFA 21,"Apr 20, 2021"
11448,ESP-La Liga,Granada,78,77,78,77,€7.6M,33,FIFA 21,"Apr 20, 2021"
11449,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"Apr 20, 2021"
11450,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Apr 20, 2021"
11451,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Apr 20, 2021"
11452,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Apr 20, 2021"
11453,ESP-La Liga,SD Eibar,76,75,76,74,€6.5M,29,FIFA 21,"Apr 20, 2021"
11454,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Apr 20, 2021"
11455,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Apr 20, 2021"
11456,ESP-La Liga,Real Valladolid,75,76,76,75,€3.1M,33,FIFA 21,"Apr 20, 2021"
11457,ESP-La Liga,Cádiz,73,75,73,72,€2M,33,FIFA 21,"Apr 20, 2021"
11458,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Apr 20, 2021"
11459,ESP-La Liga,Huesca,73,72,72,74,€2.1M,33,FIFA 21,"Apr 20, 2021"
11460,ESP-La Liga,Real Madrid,85,84,86,84,€188.5M,33,FIFA 21,"Apr 23, 2021"
11461,ESP-La Liga,FC Barcelona,84,87,83,81,€180.5M,33,FIFA 21,"Apr 23, 2021"
11462,ESP-La Liga,Atlético Madrid,83,84,82,83,€68.6M,30,FIFA 21,"Apr 23, 2021"
11463,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Apr 23, 2021"
11464,ESP-La Liga,Villarreal,80,82,79,79,€32.9M,33,FIFA 21,"Apr 23, 2021"
11465,ESP-La Liga,Athletic Club,79,79,78,80,€18.5M,31,FIFA 21,"Apr 23, 2021"
11466,ESP-La Liga,Real Sociedad,79,81,81,77,€15.8M,33,FIFA 21,"Apr 23, 2021"
11467,ESP-La Liga,Real Betis,78,79,79,78,€16.1M,33,FIFA 21,"Apr 23, 2021"
11468,ESP-La Liga,Granada,78,77,78,77,€7.6M,33,FIFA 21,"Apr 23, 2021"
11469,ESP-La Liga,Getafe,77,77,77,77,€8.3M,32,FIFA 21,"Apr 23, 2021"
11470,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"Apr 23, 2021"
11471,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"Apr 23, 2021"
11472,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"Apr 23, 2021"
11473,ESP-La Liga,SD Eibar,76,76,75,74,€6.5M,29,FIFA 21,"Apr 23, 2021"
11474,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"Apr 23, 2021"
11475,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"Apr 23, 2021"
11476,ESP-La Liga,Real Valladolid,75,76,76,75,€3.1M,33,FIFA 21,"Apr 23, 2021"
11477,ESP-La Liga,Cádiz,73,75,73,72,€2M,33,FIFA 21,"Apr 23, 2021"
11478,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"Apr 23, 2021"
11479,ESP-La Liga,Huesca,73,73,73,74,€2.1M,33,FIFA 21,"Apr 23, 2021"
11480,ESP-La Liga,Real Madrid,85,84,86,84,€188.5M,33,FIFA 21,"May 18, 2021"
11481,ESP-La Liga,FC Barcelona,84,87,82,81,€180.5M,33,FIFA 21,"May 18, 2021"
11482,ESP-La Liga,Atlético Madrid,83,84,83,83,€68.6M,30,FIFA 21,"May 18, 2021"
11483,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"May 18, 2021"
11484,ESP-La Liga,Villarreal,80,82,79,79,€32.9M,33,FIFA 21,"May 18, 2021"
11485,ESP-La Liga,Athletic Club,79,79,79,79,€18.5M,31,FIFA 21,"May 18, 2021"
11486,ESP-La Liga,Real Sociedad,79,81,81,77,€15.8M,33,FIFA 21,"May 18, 2021"
11487,ESP-La Liga,Real Betis,78,79,79,78,€16.1M,33,FIFA 21,"May 18, 2021"
11488,ESP-La Liga,Granada,78,77,78,77,€7.6M,33,FIFA 21,"May 18, 2021"
11489,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"May 18, 2021"
11490,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"May 18, 2021"
11491,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"May 18, 2021"
11492,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"May 18, 2021"
11493,ESP-La Liga,SD Eibar,76,76,75,74,€6.5M,29,FIFA 21,"May 18, 2021"
11494,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"May 18, 2021"
11495,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"May 18, 2021"
11496,ESP-La Liga,Real Valladolid,75,76,76,75,€3.1M,33,FIFA 21,"May 18, 2021"
11497,ESP-La Liga,Cádiz,73,75,73,72,€2M,33,FIFA 21,"May 18, 2021"
11498,ESP-La Liga,Elche,73,72,74,72,€1.7M,33,FIFA 21,"May 18, 2021"
11499,ESP-La Liga,Huesca,73,73,73,74,€2.1M,33,FIFA 21,"May 18, 2021"
11500,ESP-La Liga,Real Madrid,85,84,86,84,€188.5M,33,FIFA 21,"May 27, 2021"
11501,ESP-La Liga,FC Barcelona,84,87,82,81,€180.5M,33,FIFA 21,"May 27, 2021"
11502,ESP-La Liga,Atlético Madrid,83,85,82,83,€68.6M,30,FIFA 21,"May 27, 2021"
11503,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"May 27, 2021"
11504,ESP-La Liga,Villarreal,80,82,79,79,€32.9M,33,FIFA 21,"May 27, 2021"
11505,ESP-La Liga,Athletic Club,79,80,78,79,€18.5M,31,FIFA 21,"May 27, 2021"
11506,ESP-La Liga,Real Sociedad,79,81,81,77,€15.8M,33,FIFA 21,"May 27, 2021"
11507,ESP-La Liga,Real Betis,78,79,79,78,€16.1M,33,FIFA 21,"May 27, 2021"
11508,ESP-La Liga,Granada,78,77,78,77,€7.6M,33,FIFA 21,"May 27, 2021"
11509,ESP-La Liga,Getafe,77,77,78,77,€8.3M,32,FIFA 21,"May 27, 2021"
11510,ESP-La Liga,Valencia,77,77,78,77,€60M,33,FIFA 21,"May 27, 2021"
11511,ESP-La Liga,Levante,76,79,76,75,€9.3M,33,FIFA 21,"May 27, 2021"
11512,ESP-La Liga,Deportivo Alavés,76,77,74,76,€4.4M,33,FIFA 21,"May 27, 2021"
11513,ESP-La Liga,SD Eibar,76,76,75,74,€6.5M,29,FIFA 21,"May 27, 2021"
11514,ESP-La Liga,Osasuna,76,76,77,75,€4.8M,31,FIFA 21,"May 27, 2021"
11515,ESP-La Liga,Celta de Vigo,75,80,75,75,€11.8M,33,FIFA 21,"May 27, 2021"
11516,ESP-La Liga,Real Valladolid,75,76,76,74,€3.1M,33,FIFA 21,"May 27, 2021"
11517,ESP-La Liga,Cádiz,73,75,73,72,€2M,33,FIFA 21,"May 27, 2021"
11518,ESP-La Liga,Elche,73,72,73,72,€1.7M,33,FIFA 21,"May 27, 2021"
11519,ESP-La Liga,Huesca,73,73,73,73,€2.1M,33,FIFA 21,"May 27, 2021"
11520,ESP-La Liga,Real Madrid,85,84,86,84,€188.5M,33,FIFA 21,"Jun 11, 2021"
11521,ESP-La Liga,FC Barcelona,84,87,82,81,€180.5M,33,FIFA 21,"Jun 11, 2021"
11522,ESP-La Liga,Atlético Madrid,83,85,82,83,€68.6M,30,FIFA 21,"Jun 11, 2021"
11523,ESP-La Liga,Sevilla,81,80,81,82,€34.5M,28,FIFA 21,"Jun 11, 2021"
11524,ESP-La Liga,Villarreal,80,82,79,79,€32.9M,33,FIFA 21,"Jun 11, 2021"
