,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
10286,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"May 20, 2020"
10287,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"May 20, 2020"
10288,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"May 20, 2020"
10289,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"May 20, 2020"
10290,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"May 20, 2020"
10291,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"May 20, 2020"
10292,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"May 20, 2020"
10293,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"May 20, 2020"
10294,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"May 20, 2020"
10295,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"May 20, 2020"
10296,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"May 20, 2020"
10297,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"May 20, 2020"
10298,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"May 20, 2020"
10299,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"May 20, 2020"
10300,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"May 27, 2020"
10301,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"May 27, 2020"
10302,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"May 27, 2020"
10303,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"May 27, 2020"
10304,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"May 27, 2020"
10305,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"May 27, 2020"
10306,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"May 27, 2020"
10307,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"May 27, 2020"
10308,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"May 27, 2020"
10309,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"May 27, 2020"
10310,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"May 27, 2020"
10311,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"May 27, 2020"
10312,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"May 27, 2020"
10313,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"May 27, 2020"
10314,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"May 27, 2020"
10315,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"May 27, 2020"
10316,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"May 27, 2020"
10317,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"May 27, 2020"
10318,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"May 27, 2020"
10319,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"May 27, 2020"
10320,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jun 3, 2020"
10321,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jun 3, 2020"
10322,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jun 3, 2020"
10323,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jun 3, 2020"
10324,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jun 3, 2020"
10325,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jun 3, 2020"
10326,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jun 3, 2020"
10327,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jun 3, 2020"
10328,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jun 3, 2020"
10329,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jun 3, 2020"
10330,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jun 3, 2020"
10331,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jun 3, 2020"
10332,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jun 3, 2020"
10333,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jun 3, 2020"
10334,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jun 3, 2020"
10335,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jun 3, 2020"
10336,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jun 3, 2020"
10337,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jun 3, 2020"
10338,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jun 3, 2020"
10339,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jun 3, 2020"
10340,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jun 9, 2020"
10341,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jun 9, 2020"
10342,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jun 9, 2020"
10343,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jun 9, 2020"
10344,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jun 9, 2020"
10345,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jun 9, 2020"
10346,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jun 9, 2020"
10347,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jun 9, 2020"
10348,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jun 9, 2020"
10349,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jun 9, 2020"
10350,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jun 9, 2020"
10351,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jun 9, 2020"
10352,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jun 9, 2020"
10353,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jun 9, 2020"
10354,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jun 9, 2020"
10355,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jun 9, 2020"
10356,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jun 9, 2020"
10357,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jun 9, 2020"
10358,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jun 9, 2020"
10359,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jun 9, 2020"
10360,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jun 11, 2020"
10361,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jun 11, 2020"
10362,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jun 11, 2020"
10363,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jun 11, 2020"
10364,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jun 11, 2020"
10365,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jun 11, 2020"
10366,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jun 11, 2020"
10367,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jun 11, 2020"
10368,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jun 11, 2020"
10369,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jun 11, 2020"
10370,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jun 11, 2020"
10371,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jun 11, 2020"
10372,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jun 11, 2020"
10373,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jun 11, 2020"
10374,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jun 11, 2020"
10375,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jun 11, 2020"
10376,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jun 11, 2020"
10377,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jun 11, 2020"
10378,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jun 11, 2020"
10379,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jun 11, 2020"
10380,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jun 17, 2020"
10381,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jun 17, 2020"
10382,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jun 17, 2020"
10383,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jun 17, 2020"
10384,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jun 17, 2020"
10385,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jun 17, 2020"
10386,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jun 17, 2020"
10387,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jun 17, 2020"
10388,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jun 17, 2020"
10389,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jun 17, 2020"
10390,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jun 17, 2020"
10391,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jun 17, 2020"
10392,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jun 17, 2020"
10393,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jun 17, 2020"
10394,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jun 17, 2020"
10395,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jun 17, 2020"
10396,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jun 17, 2020"
10397,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jun 17, 2020"
10398,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jun 17, 2020"
10399,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jun 17, 2020"
10400,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jun 17, 2020"
10401,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jun 17, 2020"
10402,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jun 17, 2020"
10403,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jun 17, 2020"
10404,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jun 17, 2020"
10405,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jun 17, 2020"
10406,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jun 17, 2020"
10407,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jun 17, 2020"
10408,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jun 17, 2020"
10409,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jun 17, 2020"
10410,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jun 17, 2020"
10411,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jun 17, 2020"
10412,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jun 17, 2020"
10413,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jun 17, 2020"
10414,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jun 17, 2020"
10415,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jun 17, 2020"
10416,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jun 17, 2020"
10417,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jun 17, 2020"
10418,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jun 17, 2020"
10419,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jun 17, 2020"
10420,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jun 24, 2020"
10421,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jun 24, 2020"
10422,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jun 24, 2020"
10423,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jun 24, 2020"
10424,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jun 24, 2020"
10425,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jun 24, 2020"
10426,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jun 24, 2020"
10427,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jun 24, 2020"
10428,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jun 24, 2020"
10429,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jun 24, 2020"
10430,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jun 24, 2020"
10431,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jun 24, 2020"
10432,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jun 24, 2020"
10433,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jun 24, 2020"
10434,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jun 24, 2020"
10435,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jun 24, 2020"
10436,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jun 24, 2020"
10437,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jun 24, 2020"
10438,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jun 24, 2020"
10439,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jun 24, 2020"
10440,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jul 2, 2020"
10441,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jul 2, 2020"
10442,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jul 2, 2020"
10443,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jul 2, 2020"
10444,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jul 2, 2020"
10445,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jul 2, 2020"
10446,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jul 2, 2020"
10447,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jul 2, 2020"
10448,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jul 2, 2020"
10449,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jul 2, 2020"
10450,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jul 2, 2020"
10451,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jul 2, 2020"
10452,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jul 2, 2020"
10453,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jul 2, 2020"
10454,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jul 2, 2020"
10455,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jul 2, 2020"
10456,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jul 2, 2020"
10457,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jul 2, 2020"
10458,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jul 2, 2020"
10459,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jul 2, 2020"
10460,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jul 8, 2020"
10461,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jul 8, 2020"
10462,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jul 8, 2020"
10463,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jul 8, 2020"
10464,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jul 8, 2020"
10465,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jul 8, 2020"
10466,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jul 8, 2020"
10467,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jul 8, 2020"
10468,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jul 8, 2020"
10469,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jul 8, 2020"
10470,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jul 8, 2020"
10471,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jul 8, 2020"
10472,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jul 8, 2020"
10473,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jul 8, 2020"
10474,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jul 8, 2020"
10475,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jul 8, 2020"
10476,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jul 8, 2020"
10477,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jul 8, 2020"
10478,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jul 8, 2020"
10479,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jul 8, 2020"
10480,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jul 16, 2020"
10481,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jul 16, 2020"
10482,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jul 16, 2020"
10483,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jul 16, 2020"
10484,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jul 16, 2020"
10485,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jul 16, 2020"
10486,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jul 16, 2020"
10487,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jul 16, 2020"
10488,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jul 16, 2020"
10489,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jul 16, 2020"
10490,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jul 16, 2020"
10491,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jul 16, 2020"
10492,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jul 16, 2020"
10493,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jul 16, 2020"
10494,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jul 16, 2020"
10495,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jul 16, 2020"
10496,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jul 16, 2020"
10497,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jul 16, 2020"
10498,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jul 16, 2020"
10499,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jul 16, 2020"
10500,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jul 23, 2020"
10501,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jul 23, 2020"
10502,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jul 23, 2020"
10503,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jul 23, 2020"
10504,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jul 23, 2020"
10505,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jul 23, 2020"
10506,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jul 23, 2020"
10507,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jul 23, 2020"
10508,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jul 23, 2020"
10509,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jul 23, 2020"
10510,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jul 23, 2020"
10511,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jul 23, 2020"
10512,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jul 23, 2020"
10513,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jul 23, 2020"
10514,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jul 23, 2020"
10515,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jul 23, 2020"
10516,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jul 23, 2020"
10517,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jul 23, 2020"
10518,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jul 23, 2020"
10519,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jul 23, 2020"
10520,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Jul 30, 2020"
10521,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Jul 30, 2020"
10522,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Jul 30, 2020"
10523,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Jul 30, 2020"
10524,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Jul 30, 2020"
10525,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Jul 30, 2020"
10526,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Jul 30, 2020"
10527,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Jul 30, 2020"
10528,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Jul 30, 2020"
10529,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Jul 30, 2020"
10530,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Jul 30, 2020"
10531,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Jul 30, 2020"
10532,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Jul 30, 2020"
10533,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Jul 30, 2020"
10534,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Jul 30, 2020"
10535,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Jul 30, 2020"
10536,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Jul 30, 2020"
10537,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Jul 30, 2020"
10538,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Jul 30, 2020"
10539,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Jul 30, 2020"
10540,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Aug 6, 2020"
10541,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Aug 6, 2020"
10542,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Aug 6, 2020"
10543,ITA-Serie A,Lazio,81,82,81,80,€21M,26,FIFA 20,"Aug 6, 2020"
10544,ITA-Serie A,Atalanta,79,82,79,77,€12M,25,FIFA 20,"Aug 6, 2020"
10545,ITA-Serie A,Milan,79,85,78,79,€39M,25,FIFA 20,"Aug 6, 2020"
10546,ITA-Serie A,Roma,79,84,78,78,€41M,31,FIFA 20,"Aug 6, 2020"
10547,ITA-Serie A,Torino,77,79,76,77,€15M,23,FIFA 20,"Aug 6, 2020"
10548,ITA-Serie A,Fiorentina,76,76,74,75,€23M,26,FIFA 20,"Aug 6, 2020"
10549,ITA-Serie A,Cagliari,76,78,76,73,€10M,25,FIFA 20,"Aug 6, 2020"
10550,ITA-Serie A,Udinese,75,75,75,74,€8M,24,FIFA 20,"Aug 6, 2020"
10551,ITA-Serie A,Genoa,75,75,74,75,€8.5M,31,FIFA 20,"Aug 6, 2020"
10552,ITA-Serie A,Sampdoria,74,78,73,73,€14M,28,FIFA 20,"Aug 6, 2020"
10553,ITA-Serie A,Parma,74,75,74,73,€8M,26,FIFA 20,"Aug 6, 2020"
10554,ITA-Serie A,Sassuolo,74,77,75,71,€16M,30,FIFA 20,"Aug 6, 2020"
10555,ITA-Serie A,Bologna,74,74,76,73,€15M,26,FIFA 20,"Aug 6, 2020"
10556,ITA-Serie A,Hellas Verona,74,74,75,74,€8M,27,FIFA 20,"Aug 6, 2020"
10557,ITA-Serie A,SPAL,73,75,71,71,€5M,26,FIFA 20,"Aug 6, 2020"
10558,ITA-Serie A,Lecce,72,72,71,72,€6M,24,FIFA 20,"Aug 6, 2020"
10559,ITA-Serie A,Brescia,72,74,72,70,€5.2M,26,FIFA 20,"Aug 6, 2020"
10560,ITA-Serie A,Juventus,85,89,84,85,€90M,23,FIFA 20,"Aug 12, 2020"
10561,ITA-Serie A,Inter,82,83,80,86,€53M,26,FIFA 20,"Aug 12, 2020"
10562,ITA-Serie A,Napoli,82,84,81,81,€49.3M,26,FIFA 20,"Aug 12, 2020"
